╧ invoice;Year of sale;Month of Sale;Date of sale;Product ID;Quantity;Price;Sum;Customer;Purchase cost;Shipping date
000-076282;2018;6;30;уб.нд-3377;1;6913.60404;6913.60404;Customer 13;3348.66;30.06.2018
000-076282;2018;6;30;уб.нд-3149;2;612.0758;1224.1516;Customer 13;487.6;30.06.2018
000-076292;2019;8;22;уб.нд-3206;1;2917.4958;2917.4958;;1500.48;25.08.2019
000-076292;2019;8;22;уб.нд-3413;1;157.036;157.036;;81.84;25.08.2019
000-076295;2019;7;5;уб.нд-3375;2;7378.79744;14757.59488;;8442.56;05.07.2019
000-076299;2019;8;16;уб.нд-3245;1;115.6491;115.6491;;84;16.08.2019
000-076300;2018;12;6;уб.нд-3134;1;393.533504;393.533504;Customer 1013;189.12;11.12.2018
000-076302;2017;7;26;уб.нд-3300;1;357.68352;357.68352;Customer 1036;276.04;26.07.2017
000-076302;2017;7;26;уб.нд-3347;1;738.1208;738.1208;Customer 1036;528.94;26.07.2017
000-076302;2017;7;26;уб.нд-3262;1;419.881;419.881;Customer 1036;190.65;26.07.2017
000-076302;2017;7;26;уб.нд-3228;1;585.312;585.312;Customer 1036;302.4;26.07.2017
000-076302;2017;7;26;уб.нд-3308;1;70.45808;70.45808;Customer 1036;39.56;26.07.2017
000-076302;2017;7;26;уб.нд-3202;1;8387.8585;8387.8585;Customer 1036;3628.93;26.07.2017
000-076303;2018;8;15;уб.нд-3225;1;180.072;180.072;;123;15.08.2018
000-076303;2018;8;15;уб.нд-3427;1;2387.7504;2387.7504;;1305.36;15.08.2018
000-076303;2018;8;15;уб.нд-3240;2;802.5888;1605.1776;;807.12;15.08.2018
000-076303;2018;8;15;уб.нд-3132;1;204.4996608;204.4996608;;120.51;15.08.2018
000-076336;2017;6;20;уб.нд-3128;1;467.016;467.016;Customer 378;226.6;25.06.2017
000-076344;2018;6;7;уб.нд-3256;1;1691.16226;1691.16226;;1135.06;07.06.2018
000-076354;2017;9;16;уб.нд-3291;1;1776.1738176;1776.1738176;Customer 1235;1260.28;16.09.2017
000-076357;2018;7;26;уб.нд-3200;2;594.082;1188.164;;802.72;29.07.2018
000-076363;2017;1;28;уб.нд-3388;1;633.1072;633.1072;;351.9;01.02.2017
000-076363;2017;1;28;уб.нд-3303;1;691.531776;691.531776;;460.2;01.02.2017
000-076365;2017;3;2;уб.нд-3435;2;537.3918;1074.7836;;512.94;02.03.2017
000-076370;2017;10;13;уб.нд-3299;1;682.7688;682.7688;;342;17.10.2017
000-076370;2017;10;13;уб.нд-3345;2;487.05432;974.10864;;560.34;17.10.2017
000-076370;2017;10;13;уб.нд-3136;2;676.5528;1353.1056;;658.56;17.10.2017
000-076372;2017;8;18;уб.нд-3120;1;4656.347136;4656.347136;Customer 1075;3126.12;23.08.2017
000-076372;2017;8;18;уб.нд-3158;1;325.5936;325.5936;Customer 1075;157.07;23.08.2017
000-076383;2017;9;14;уб.нд-3302;1;382.9408;382.9408;;268.18;14.09.2017
000-076399;2019;1;24;уб.нд-3323;1;458.0622592;458.0622592;;404.8;24.01.2019
000-076449;2018;10;15;уб.нд-3249;2;542.2536;1084.5072;;718.68;15.10.2018
000-076449;2018;10;15;уб.нд-3218;2;376.618;753.236;;355.3;15.10.2018
000-076450;2018;10;25;уб.нд-3166;1;551.348;551.348;Customer 889;247.45;30.10.2018
000-076451;2018;10;1;уб.нд-3356;1;529.6896;529.6896;;343.2;02.10.2018
000-076451;2018;10;1;уб.нд-3348;1;2057.22;2057.22;;1059.78;02.10.2018
000-076451;2018;10;1;уб.нд-3294;1;3429.04064;3429.04064;;1991.36;02.10.2018
000-076457;2018;9;11;уб.нд-3384;1;750.141;750.141;Customer 307;359.1;11.09.2018
000-076457;2018;9;11;уб.нд-3445;1;1001.8908;1001.8908;Customer 307;546.93;11.09.2018
000-076458;2017;2;28;уб.нд-3216;1;484.859034;484.859034;;267.24;04.03.2017
000-076459;2018;8;20;уб.нд-3124;1;4092.5255976;4092.5255976;;1421.42;20.08.2018
000-076477;2018;4;14;уб.нд-3428;1;2222.0476;2222.0476;Customer 1147;1108.28;17.04.2018
000-076477;2018;4;14;уб.нд-3374;1;5616.3912;5616.3912;Customer 1147;3631.58;17.04.2018
000-076491;2018;4;24;уб.нд-3237;1;102.144;102.144;;63.84;28.04.2018
000-076494;2019;1;29;уб.нд-3356;1;488.638656;488.638656;;376.2;30.01.2019
000-076494;2019;1;29;уб.нд-3365;1;1598.38928;1598.38928;;1046.96;30.01.2019
000-076494;2019;1;29;уб.нд-3234;1;687.4848;687.4848;;335.8;30.01.2019
000-076494;2019;1;29;уб.нд-3355;1;903.785904;903.785904;;690.42;30.01.2019
000-076494;2019;1;29;уб.нд-3175;1;2136.0610512;2136.0610512;;1415.91;30.01.2019
000-076501;2019;6;11;уб.нд-3218;1;263.23616;263.23616;;215.05;16.06.2019
000-076501;2019;6;11;уб.нд-3317;1;436.5312;436.5312;;269.7;16.06.2019
000-076505;2018;8;25;уб.нд-3151;1;410.4221184;410.4221184;;282.24;25.08.2018
000-076513;2017;9;13;уб.нд-3182;2;1892.69504;3785.39008;Customer 281;1845.76;13.09.2017
000-076516;2019;1;17;уб.нд-3115;1;724.0256;724.0256;;385.12;17.01.2019
000-076518;2018;6;14;уб.нд-3180;1;1869.95568;1869.95568;;841.38;17.06.2018
000-076523;2018;4;22;уб.нд-3165;1;523.01568;523.01568;Customer 1007;250.92;23.04.2018
000-076552;2018;5;23;уб.нд-3280;1;2880.400752;2880.400752;;2200.8;27.05.2018
000-076552;2018;5;23;уб.нд-3309;1;81.0432;81.0432;;42.75;27.05.2018
000-076552;2018;5;23;уб.нд-3324;1;285.2618496;285.2618496;;181.44;27.05.2018
000-076552;2018;5;23;уб.нд-3111;1;2049.7922;2049.7922;;982.3;27.05.2018
000-076562;2017;8;29;уб.нд-3442;1;1104.287128;1104.287128;;823.2;03.09.2017
000-076562;2017;8;29;уб.нд-3314;1;193.46712;193.46712;;151.2;03.09.2017
000-076562;2017;8;29;уб.нд-3289;2;5663.0784;11326.1568;;5166.24;03.09.2017
000-076563;2019;6;20;уб.нд-3396;1;349.6416;349.6416;;176;20.06.2019
000-076565;2017;7;25;уб.нд-3167;1;654.632;654.632;;404.82;25.07.2017
000-076565;2017;7;25;уб.нд-3268;1;796.770432;796.770432;;390.6;25.07.2017
000-076568;2018;11;4;уб.нд-3109;1;3061.95456;3061.95456;;2238.96;09.11.2018
000-076568;2018;11;4;уб.нд-3294;1;3461.39008;3461.39008;;2113.28;09.11.2018
000-076568;2018;11;4;уб.нд-3286;1;334.88;334.88;;243.8;09.11.2018
000-076572;2019;3;18;уб.нд-3242;1;792.576576;792.576576;Customer 38;431.73;18.03.2019
000-076575;2017;6;19;уб.нд-3371;1;519.6312;519.6312;;233.28;20.06.2017
000-076575;2017;6;19;уб.нд-3163;1;370.77696;370.77696;;257.04;20.06.2017
000-076575;2017;6;19;уб.нд-3352;1;853.632;853.632;;548.34;20.06.2017
000-076578;2018;5;9;уб.нд-3308;1;76.92872;76.92872;;43;09.05.2018
000-076579;2017;6;4;уб.нд-3326;1;497.72736;497.72736;;301.99;04.06.2017
000-076579;2017;6;4;уб.нд-3345;1;515.98824;515.98824;;297.15;04.06.2017
000-076584;2019;7;1;уб.нд-3353;1;243.504;243.504;;179.36;01.07.2019
000-076647;2018;11;3;уб.нд-3309;1;74.400552;74.400552;;45.9;08.11.2018
000-076647;2018;11;3;уб.нд-3255;1;1741.93092;1741.93092;;1007.37;08.11.2018
000-076647;2018;11;3;уб.нд-3428;1;2284.348;2284.348;;968.4;08.11.2018
000-076647;2018;11;3;уб.нд-3237;1;93.5424;93.5424;;63.28;08.11.2018
000-076653;2017;10;29;уб.нд-3311;1;383.9616;383.9616;Customer 21;211.2;29.10.2017
000-076653;2017;10;29;уб.нд-3185;1;1002.9184;1002.9184;Customer 21;410.62;29.10.2017
000-076675;2018;8;18;уб.нд-3145;1;442.190808;442.190808;;225.15;22.08.2018
000-076687;2018;8;2;уб.нд-3161;2;345.9608;691.9216;;359.56;02.08.2018
000-076697;2018;7;1;уб.нд-3389;1;722.6912;722.6912;;473.47;01.07.2018
000-076697;2018;7;1;уб.нд-3441;1;580.668;580.668;;326.7;01.07.2018
000-076697;2018;7;1;уб.нд-3368;1;2025.9688;2025.9688;;983.48;01.07.2018
000-076697;2018;7;1;уб.нд-3367;1;2070.2208;2070.2208;;1289.2;01.07.2018
000-076697;2018;7;1;уб.нд-3403;2;592.704;1185.408;;519.4;01.07.2018
000-076697;2018;7;1;уб.нд-3152;1;223.27;223.27;;135;01.07.2018
000-076697;2018;7;1;уб.нд-3442;1;1113.721;1113.721;;747.74;01.07.2018
000-076697;2018;7;1;уб.нд-3116;1;294.2221824;294.2221824;;129.72;01.07.2018
000-076697;2018;7;1;уб.нд-3219;2;854.77819;1709.55638;;1045.16;01.07.2018
000-076710;2018;10;2;уб.нд-3389;1;689.8416;689.8416;;393.86;06.10.2018
000-076710;2018;10;2;уб.нд-3280;1;2780.5536;2780.5536;;2043.6;06.10.2018
000-076710;2018;10;2;уб.нд-3428;1;1765.178;1765.178;;1054.48;06.10.2018
000-076710;2018;10;2;уб.нд-3398;2;261.516;523.032;;225.68;06.10.2018
000-076719;2017;3;22;уб.нд-3440;1;992.483856;992.483856;Customer 885;587.4;25.03.2017
000-076730;2019;1;8;уб.нд-3301;2;232.4376;464.8752;;307.8;12.01.2019
000-076743;2018;2;18;уб.нд-3219;1;1123.3005;1123.3005;;542.3;19.02.2018
000-076743;2018;2;18;уб.нд-3275;1;375.396;375.396;;190.65;19.02.2018
000-076743;2018;2;18;уб.нд-3416;1;282.464;282.464;;162.4;19.02.2018
000-076743;2018;2;18;уб.нд-3266;1;901.646592;901.646592;;469.26;19.02.2018
000-076744;2017;1;4;уб.нд-3233;1;325.92;325.92;;199.5;06.01.2017
000-076747;2019;4;7;уб.нд-3120;2;5751.14304;11502.28608;Customer 1074;6596.4;07.04.2019
000-076747;2019;4;7;уб.нд-3184;1;2156.0112;2156.0112;Customer 1074;1033.68;07.04.2019
000-076747;2019;4;7;уб.нд-3405;1;268.2345;268.2345;Customer 1074;149.15;07.04.2019
000-076747;2019;4;7;уб.нд-3138;1;97.38432;97.38432;Customer 1074;48.96;07.04.2019
000-076747;2019;4;7;уб.нд-3420;1;255.89658;255.89658;Customer 1074;186.18;07.04.2019
000-076748;2018;7;15;уб.нд-3200;2;540.61462;1081.22924;;705.84;15.07.2018
000-076748;2018;7;15;уб.нд-3255;1;2101.9716;2101.9716;;1084.86;15.07.2018
000-076748;2018;7;15;уб.нд-3158;2;281.5028;563.0056;;333.6;15.07.2018
000-076749;2017;9;6;уб.нд-3446;1;1303.7024;1303.7024;;944.24;08.09.2017
000-076749;2017;9;6;уб.нд-3150;1;296.3598;296.3598;;169.95;08.09.2017
000-076749;2017;9;6;уб.нд-3251;1;627.21;627.21;;281.79;08.09.2017
000-076756;2018;10;11;уб.нд-3322;1;372.05376;372.05376;;233.87;11.10.2018
000-076767;2018;6;10;уб.нд-3293;1;3154.63764;3154.63764;;2536.8;11.06.2018
000-076767;2018;6;10;уб.нд-3230;1;394.956;394.956;;275.6;11.06.2018
000-076767;2018;6;10;уб.нд-3353;2;281.808;563.616;;276.64;11.06.2018
000-076806;2019;1;7;уб.нд-3285;1;324.9312;324.9312;;186.43;07.01.2019
000-076843;2018;11;19;уб.нд-3416;1;239.008;239.008;;159.6;20.11.2018
000-076843;2018;11;19;уб.нд-3154;1;240.52404;240.52404;;131.61;20.11.2018
000-076843;2018;11;19;уб.нд-3350;1;293.23008;293.23008;;211.82;20.11.2018
000-076846;2019;1;4;уб.нд-3165;1;448.9019808;448.9019808;;265.68;07.01.2019
000-076846;2019;1;4;уб.нд-3233;2;312.34;624.68;;360.5;07.01.2019
000-076846;2019;1;4;уб.нд-3146;2;402.82112;805.64224;;499.2;07.01.2019
000-076846;2019;1;4;уб.нд-3175;1;2067.155856;2067.155856;;1299;07.01.2019
000-076873;2017;5;31;уб.нд-3170;1;1167.42156;1167.42156;Customer 142;638.79;31.05.2017
000-076873;2017;5;31;уб.нд-3320;1;499.05856;499.05856;Customer 142;269.78;31.05.2017
000-076904;2019;3;4;уб.нд-3317;1;540.4672;540.4672;Customer 835;263.9;09.03.2019
000-076904;2019;3;4;уб.нд-3334;1;579.20544;579.20544;Customer 835;392.89;09.03.2019
000-076904;2019;3;4;уб.нд-3156;1;373.41792;373.41792;Customer 835;252.45;09.03.2019
000-076904;2019;3;4;уб.нд-3217;1;388.4976;388.4976;Customer 835;207;09.03.2019
000-076904;2019;3;4;уб.нд-3130;2;623.09808;1246.19616;Customer 835;526.38;09.03.2019
000-076907;2017;12;25;уб.нд-3177;1;856.4304;856.4304;;344.64;26.12.2017
000-076907;2017;12;25;уб.нд-3420;1;312.069;312.069;;179.22;26.12.2017
000-076907;2017;12;25;уб.нд-3247;1;478.296;478.296;;223.38;26.12.2017
000-076907;2017;12;25;уб.нд-3172;1;1890.2147264;1890.2147264;;996.93;26.12.2017
000-076915;2017;9;30;уб.нд-3258;1;1040.4359;1040.4359;;479;01.10.2017
000-076915;2017;9;30;уб.нд-3328;2;353.45856;706.91712;;480.76;01.10.2017
000-076920;2018;3;4;уб.нд-3306;2;309.39912;618.79824;;410;04.03.2018
000-076920;2018;3;4;уб.нд-3413;1;204.336;204.336;;83.6;04.03.2018
000-076959;2017;3;23;уб.нд-3428;1;1952.0792;1952.0792;;1065.24;23.03.2017
000-076959;2017;3;23;уб.нд-3144;1;431.6192;431.6192;;258.77;23.03.2017
000-076959;2017;3;23;уб.нд-3123;2;2986.27848;5972.55696;;3318.66;23.03.2017
000-076964;2017;4;5;уб.нд-3184;1;1586.8242432;1586.8242432;;911.04;10.04.2017
000-076964;2017;4;5;уб.нд-3406;2;392.1372;784.2744;;334.88;10.04.2017
000-076968;2017;4;10;уб.нд-3348;1;1662.23376;1662.23376;;997.44;13.04.2017
000-076968;2017;4;10;уб.нд-3363;1;1853.28;1853.28;;968.76;13.04.2017
000-076994;2018;4;6;уб.нд-3141;1;590.16384;590.16384;Customer 457;259.42;06.04.2018
000-076998;2018;3;26;уб.нд-3208;1;3568.455;3568.455;;1781.25;26.03.2018
000-077005;2019;4;16;уб.нд-3352;1;904.84992;904.84992;;464.36;16.04.2019
000-077005;2019;4;16;уб.нд-3253;1;313.0916;313.0916;;197.06;16.04.2019
000-077013;2017;3;9;уб.нд-3418;1;323.568;323.568;;209.72;10.03.2017
000-077017;2017;12;28;уб.нд-3339;1;678.96576;678.96576;;451.44;30.12.2017
000-077021;2018;5;11;уб.нд-3316;1;409.99104;409.99104;;234.63;11.05.2018
000-077021;2018;5;11;уб.нд-3170;1;1533.11988;1533.11988;;608.94;11.05.2018
000-077021;2018;5;11;уб.нд-3285;1;356.7872;356.7872;;191.86;11.05.2018
000-077021;2018;5;11;уб.нд-3267;1;932.44944;932.44944;;483;11.05.2018
000-077040;2018;7;7;уб.нд-3185;1;893.50912;893.50912;Customer 1087;448.33;12.07.2018
000-077062;2017;2;17;уб.нд-3388;1;661.8848;661.8848;;394.91;18.02.2017
000-077062;2017;2;17;уб.нд-3306;1;380.3488;380.3488;;198.85;18.02.2017
000-077075;2019;7;22;уб.нд-3372;1;4721.184;4721.184;;2408.25;24.07.2019
000-077075;2019;7;22;уб.нд-3260;1;2262.1248;2262.1248;;982.62;24.07.2019
000-077075;2019;7;22;уб.нд-3217;1;403.7328;403.7328;;188.37;24.07.2019
000-077075;2019;7;22;уб.нд-3181;1;1633.2628752;1633.2628752;;970.92;24.07.2019
000-077075;2019;7;22;уб.нд-3155;1;461.35544;461.35544;;264.16;24.07.2019
000-077075;2019;7;22;уб.нд-3433;1;293.435136;293.435136;;155.52;24.07.2019
000-077110;2017;9;4;уб.нд-3428;2;1661.344;3322.688;;2496.32;06.09.2017
000-077110;2017;9;4;уб.нд-3273;1;549.86376;549.86376;;394.05;06.09.2017
000-077116;2017;6;23;уб.нд-3347;1;832.5316;832.5316;;593.81;23.06.2017
000-077118;2019;3;12;уб.нд-3332;1;243.04384;243.04384;Customer 505;124.62;12.03.2019
000-077118;2019;3;12;уб.нд-3238;1;490.203;490.203;Customer 505;291.16;12.03.2019
000-077118;2019;3;12;уб.нд-3110;1;2783.7348;2783.7348;Customer 505;1333.28;12.03.2019
000-077118;2019;3;12;уб.нд-3443;1;985.9819;985.9819;Customer 505;664.34;12.03.2019
000-077118;2019;3;12;уб.нд-3310;1;540.5184;540.5184;Customer 505;264.96;12.03.2019
000-077118;2019;3;12;уб.нд-3330;2;538.272;1076.544;Customer 505;619.44;12.03.2019
000-077118;2019;3;12;уб.нд-3164;1;433.136;433.136;Customer 505;230;12.03.2019
000-077126;2017;7;18;уб.нд-3247;1;400.113;400.113;;199.29;18.07.2017
000-077137;2017;6;21;уб.нд-3206;2;3111.423462;6222.846924;;3438.6;21.06.2017
000-077143;2019;8;3;уб.нд-3208;1;3277.02375;3277.02375;;2137.5;03.08.2019
000-077143;2019;8;3;уб.нд-3237;2;82.73664;165.47328;;116.48;03.08.2019
000-077143;2019;8;3;уб.нд-3374;1;5883.8384;5883.8384;;3360.06;03.08.2019
000-077147;2019;5;26;уб.нд-3136;1;695.00424;695.00424;;305.76;26.05.2019
000-077183;2019;8;14;уб.нд-3397;1;526.4424;526.4424;;268.18;14.08.2019
000-077220;2018;5;17;уб.нд-3232;1;297.388;297.388;Customer 199;179.36;20.05.2018
000-077221;2017;3;13;уб.нд-3213;1;264.0195;264.0195;;160.59;14.03.2017
000-077224;2019;1;24;уб.нд-3338;1;203.56752;203.56752;;132.24;24.01.2019
000-077230;2017;10;13;уб.нд-3320;2;492.340464;984.680928;Customer 829;562.52;17.10.2017
000-077236;2018;12;15;уб.нд-3345;1;429.18648;429.18648;;294.32;15.12.2018
000-077246;2018;7;9;уб.нд-3406;1;347.4198;347.4198;Customer 719;167.44;12.07.2018
000-077262;2017;12;13;уб.нд-3126;1;5660.5976;5660.5976;;2740.71;13.12.2017
000-077272;2019;5;10;уб.нд-3404;1;172.788;172.788;;94.5;14.05.2019
000-077279;2018;11;29;уб.нд-3184;1;1754.3771136;1754.3771136;;1024.92;29.11.2018
000-077310;2019;4;1;уб.нд-3398;1;204.3954;204.3954;;131.44;01.04.2019
000-077325;2018;8;30;уб.нд-3385;1;324.952884;324.952884;Customer 742;250.16;30.08.2018
000-077343;2017;1;7;уб.нд-3366;1;3957.26;3957.26;;1564;07.01.2017
000-077345;2017;12;21;уб.нд-3171;1;1321.41408;1321.41408;;742.56;21.12.2017
000-077345;2017;12;21;уб.нд-3352;2;887.77728;1775.55456;;1017.64;21.12.2017
000-077345;2017;12;21;уб.нд-3338;1;187.44336;187.44336;;110.58;21.12.2017
000-077360;2019;8;4;уб.нд-3159;1;747.824;747.824;;442.75;09.08.2019
000-077404;2019;4;3;уб.нд-3221;1;374.6925;374.6925;;210.45;03.04.2019
000-077404;2019;4;3;уб.нд-3402;1;417.8328;417.8328;;219.45;03.04.2019
000-077404;2019;4;3;уб.нд-3211;1;3582.78;3582.78;;1613.1;03.04.2019
000-077404;2019;4;3;уб.нд-3267;2;866.364;1732.728;;1039.6;03.04.2019
000-077418;2019;5;4;уб.нд-3388;1;754.980336;754.980336;;398.82;08.05.2019
000-077421;2018;10;12;уб.нд-3344;1;1041.1283616;1041.1283616;Customer 944;821.88;17.10.2018
000-077449;2019;2;5;уб.нд-3131;1;475.99104;475.99104;Customer 249;260.96;05.02.2019
000-077449;2019;2;5;уб.нд-3130;1;660.8616;660.8616;Customer 249;285.83;05.02.2019
000-077449;2019;2;5;уб.нд-3114;1;323.3616;323.3616;Customer 249;200.56;05.02.2019
000-077449;2019;2;5;уб.нд-3167;1;715.528;715.528;Customer 249;366.76;05.02.2019
000-077449;2019;2;5;уб.нд-3409;1;830.137437;830.137437;Customer 249;448.02;05.02.2019
000-077450;2019;7;16;уб.нд-3414;1;438.7955;438.7955;;288.99;19.07.2019
000-077450;2019;7;16;уб.нд-3171;1;1244.58768;1244.58768;;785.4;19.07.2019
000-077466;2018;10;22;уб.нд-3222;1;293.18744;293.18744;;172.96;24.10.2018
000-077466;2018;10;22;уб.нд-3200;1;768.812;768.812;;349.46;24.10.2018
000-077475;2019;4;1;уб.нд-3173;1;2291.96544;2291.96544;;1048.8;05.04.2019
000-077475;2019;4;1;уб.нд-3146;1;457.13408;457.13408;;218.4;05.04.2019
000-077477;2018;5;17;уб.нд-3346;2;676.07248;1352.14496;;915.8;21.05.2018
000-077495;2017;5;8;уб.нд-3431;1;1778.29344;1778.29344;Customer 679;1195.04;08.05.2017
000-077495;2017;5;8;уб.нд-3272;1;1360.18935;1360.18935;Customer 679;866.55;08.05.2017
000-077502;2017;12;2;уб.нд-3406;1;276.422328;276.422328;;198.38;02.12.2017
000-077502;2017;12;2;уб.нд-3110;1;2571.64072;2571.64072;;1499.94;02.12.2017
000-077502;2017;12;2;уб.нд-3132;1;250.06752;250.06752;;109.18;02.12.2017
000-077504;2018;3;1;уб.нд-3433;1;296.90388;296.90388;;189.54;01.03.2018
000-077504;2018;3;1;уб.нд-3180;1;1250.9019312;1250.9019312;;818.64;01.03.2018
000-077522;2019;6;15;уб.нд-3251;1;499.760928;499.760928;;321.18;20.06.2019
000-077522;2019;6;15;уб.нд-3299;1;491.4154224;491.4154224;;342;20.06.2019
000-077524;2018;6;25;уб.нд-3218;1;440.0484;440.0484;;205.7;25.06.2018
000-077536;2019;5;24;уб.нд-3182;1;2165.86752;2165.86752;Customer 539;972.32;28.05.2019
000-077550;2019;9;26;уб.нд-3139;1;72.7494;72.7494;;40.33;26.09.2019
000-077562;2018;11;28;уб.нд-3241;1;782.208;782.208;;453.96;03.12.2018
000-077562;2018;11;28;уб.нд-3140;1;422.34192;422.34192;;203.94;03.12.2018
000-077579;2018;3;14;уб.нд-3176;1;1750.86464;1750.86464;;668.7;15.03.2018
000-077579;2018;3;14;уб.нд-3346;1;827.99888;827.99888;;506.1;15.03.2018
000-077579;2018;3;14;уб.нд-3297;2;206.0242128;412.0484256;;435.48;15.03.2018
000-077579;2018;3;14;уб.нд-3171;1;1659.45024;1659.45024;;656.88;15.03.2018
000-077585;2018;6;14;уб.нд-3365;1;1936.1932;1936.1932;Customer 973;1081.1;14.06.2018
000-077585;2018;6;14;уб.нд-3311;1;366.170112;366.170112;Customer 973;217.8;14.06.2018
000-077585;2018;6;14;уб.нд-3381;1;5858.897;5858.897;Customer 973;2968.2;14.06.2018
000-077601;2019;3;15;уб.нд-3394;1;88.367097;88.367097;;56.4;17.03.2019
000-077640;2019;7;23;уб.нд-3399;1;180.992;180.992;;117.6;23.07.2019
000-077640;2019;7;23;уб.нд-3410;1;207.0705;207.0705;;109.89;23.07.2019
000-077640;2019;7;23;уб.нд-3369;1;585.91104;585.91104;;352.56;23.07.2019
000-077640;2019;7;23;уб.нд-3436;2;1202.845536;2405.691072;;1343.16;23.07.2019
000-077640;2019;7;23;уб.нд-3150;1;289.182894;289.182894;;171.6;23.07.2019
000-077640;2019;7;23;уб.нд-3267;1;957.03;957.03;;538.2;23.07.2019
000-077644;2018;10;9;уб.нд-3337;1;197.5952;197.5952;;116.6;11.10.2018
000-077644;2018;10;9;уб.нд-3285;1;347.2304;347.2304;;184.62;11.10.2018
000-077644;2018;10;9;уб.нд-3127;1;291.40672;291.40672;;122.21;11.10.2018
000-077657;2018;8;25;уб.нд-3444;1;541.5228;541.5228;;248.43;25.08.2018
000-077660;2017;9;7;уб.нд-3185;1;957.3312;957.3312;;439.95;07.09.2017
000-077668;2018;4;12;уб.нд-3166;2;588.5782;1177.1564;Customer 121;470.4;13.04.2018
000-077668;2018;4;12;уб.нд-3113;1;5208.2532;5208.2532;Customer 121;2230.68;13.04.2018
000-077671;2017;7;24;уб.нд-3401;1;341.00352;341.00352;;193.05;29.07.2017
000-077691;2019;2;10;уб.нд-3204;1;7311.562;7311.562;;3358.88;10.02.2019
000-077699;2018;12;10;уб.нд-3341;1;425.184;425.184;;273.48;10.12.2018
000-077718;2017;9;10;уб.нд-3391;1;400.8719;400.8719;Customer 407;212.16;10.09.2017
000-077722;2017;7;26;уб.нд-3423;2;486.300672;972.601344;;549.12;28.07.2017
000-077722;2017;7;26;уб.нд-3385;1;455.2676;455.2676;;219.48;28.07.2017
000-077723;2018;6;1;уб.нд-3115;1;878.0736;878.0736;Customer 262;335.32;03.06.2018
000-077723;2018;6;1;уб.нд-3131;1;456.15808;456.15808;Customer 262;216.69;03.06.2018
000-077725;2018;8;7;уб.нд-3120;1;5044.376064;5044.376064;;3011.4;07.08.2018
000-077725;2018;8;7;уб.нд-3305;1;215.7568;215.7568;;135.8;07.08.2018
000-077769;2018;8;2;уб.нд-3226;1;281.588;281.588;;137.36;02.08.2018
000-077769;2018;8;2;уб.нд-3289;1;5460.1924608;5460.1924608;;3022.8;02.08.2018
000-077769;2018;8;2;уб.нд-3201;1;321.283908;321.283908;;157.04;02.08.2018
000-077769;2018;8;2;уб.нд-3354;1;924.4352;924.4352;;525.74;02.08.2018
000-077769;2018;8;2;уб.нд-3221;2;339.0075;678.015;;428.22;02.08.2018
000-077777;2018;1;26;уб.нд-3122;2;4980.0708;9960.1416;;5241.7;26.01.2018
000-077777;2018;1;26;уб.нд-3438;1;480.438;480.438;;295.2;26.01.2018
000-077777;2018;1;26;уб.нд-3305;1;242.902016;242.902016;;152.6;26.01.2018
000-077777;2018;1;26;уб.нд-3284;1;247.6656;247.6656;;190.89;26.01.2018
000-077792;2019;4;4;уб.нд-3390;1;268.056;268.056;;137.24;04.04.2019
000-077796;2017;4;9;уб.нд-3179;1;857.58336;857.58336;Customer 1101;489.24;09.04.2017
000-077815;2019;7;27;уб.нд-3313;1;361.6600768;361.6600768;;266.06;27.07.2019
000-077835;2017;11;10;уб.нд-3417;1;223.619928;223.619928;Customer 1090;173.8;14.11.2017
000-077835;2017;11;10;уб.нд-3297;1;353.60976;353.60976;Customer 1090;225.38;14.11.2017
000-077835;2017;11;10;уб.нд-3290;1;5925.792;5925.792;Customer 1090;4103.03;14.11.2017
000-077835;2017;11;10;уб.нд-3116;1;338.61888;338.61888;Customer 1090;153.18;14.11.2017
000-077835;2017;11;10;уб.нд-3354;1;717.7706;717.7706;Customer 1090;509.48;14.11.2017
000-077845;2018;8;7;уб.нд-3446;1;1197.628432;1197.628432;;919.82;12.08.2018
000-077866;2017;2;14;уб.нд-3344;1;1055.6592;1055.6592;;700.12;14.02.2017
000-077869;2018;3;10;уб.нд-3405;1;265.0788;265.0788;;167.99;10.03.2018
000-077869;2018;3;10;уб.нд-3365;2;1703.850016;3407.700032;;2389.8;10.03.2018
000-077874;2019;8;4;уб.нд-3127;1;246.4311168;246.4311168;Customer 659;130.68;04.08.2019
000-077874;2019;8;4;уб.нд-3334;1;603.85248;603.85248;Customer 659;381.22;04.08.2019
000-077874;2019;8;4;уб.нд-3257;2;1285.92;2571.84;Customer 659;1649.7;04.08.2019
000-077874;2019;8;4;уб.нд-3433;1;295.3584;295.3584;Customer 659;173.34;04.08.2019
000-077874;2019;8;4;уб.нд-3300;1;392.2452288;392.2452288;Customer 659;273.36;04.08.2019
000-077888;2019;6;15;уб.нд-3186;1;1257.78744;1257.78744;;680.94;15.06.2019
000-077888;2019;6;15;уб.нд-3121;2;6565.8876;13131.7752;;7652.88;15.06.2019
000-077888;2019;6;15;уб.нд-3348;1;1851.498;1851.498;;1226.02;15.06.2019
000-077888;2019;6;15;уб.нд-3111;1;1568.53664;1568.53664;;839.42;15.06.2019
000-077888;2019;6;15;уб.нд-3295;1;5313.86856;5313.86856;;3483.48;15.06.2019
000-077888;2019;6;15;уб.нд-3278;1;2891.328;2891.328;;1758.24;15.06.2019
